_id,date,pm10_µg_m3,so2_µg_m3,co_µg_m3,no2_µg_m3,nox_µg_m3
1313,2021-02-24 16:00:56,29.18,4.56,,17.86,18.82
1314,2021-02-24 17:00:56,35.69,4.1,,23.7,25.35
1315,2021-02-24 18:00:56,36.96,3.24,,55.84,60.98
1316,2021-02-24 19:00:56,104.87,8.48,,142.25,161.83
1317,2021-02-24 20:00:56,189.25,16.7,,128.95,212.76
1318,2021-02-24 21:00:56,211.16,30.52,,119.01,225.83
1319,2021-02-24 22:00:56,195.75,29.92,,90.6,115.35
1320,2021-02-24 23:00:56,114.7,25.28,,119.75,145.44
1321,2021-02-25 00:00:56,162.58,24.04,,128.09,182.39
1322,2021-02-25 01:00:56,177.55,26.17,,91.95,131.16
1323,2021-02-25 02:00:56,156.01,13.87,,75.76,85.39
1324,2021-02-25 03:00:56,98.6,12.56,,46.48,48.17
1325,2021-02-25 04:00:56,58.72,11.97,,47.73,49.3
1326,2021-02-25 05:00:56,53.18,9.04,,43.99,45.28
1327,2021-02-25 06:00:56,49.18,9.41,,58.22,61.02
1328,2021-02-25 07:00:56,50.91,5.58,,42.24,43.28
1329,2021-02-25 08:00:56,42.4,6.88,,40.03,41.62
1330,2021-02-25 09:00:56,40.09,4.8,,21.25,22.48
1331,2021-02-25 10:00:56,40.0,4.94,,17.1,18.56
1332,2021-02-25 11:00:56,33.31,3.11,,14.7,15.75
1333,2021-02-25 12:00:56,25.35,2.93,,14.88,16.34
1334,2021-02-25 13:00:56,38.38,1.5,,14.11,15.1
1335,2021-02-25 14:00:56,34.22,2.23,,15.47,16.89
1336,2021-02-25 15:00:56,29.22,0.71,,15.12,16.53
1337,2021-02-25 16:00:56,30.91,0.55,,16.52,17.56
1338,2021-02-25 17:00:56,30.04,-0.89,,17.11,17.87
1339,2021-02-25 18:00:56,26.18,0.53,,26.59,27.61
1340,2021-02-25 19:00:56,36.52,1.76,,29.73,30.81
1341,2021-02-25 20:00:56,35.09,3.95,,35.55,37.12
1342,2021-02-25 21:00:56,30.22,0.31,,23.59,24.58
1343,2021-02-25 22:00:56,26.18,4.51,,21.44,22.16
1344,2021-02-25 23:00:56,30.78,8.86,,24.66,25.45
1345,2021-02-26 00:00:56,30.04,10.95,,25.47,26.46
1346,2021-02-26 01:00:56,34.83,8.27,,20.87,21.76
1347,2021-02-26 02:00:56,32.13,9.78,,22.84,24.23
1348,2021-02-26 03:00:56,36.78,11.13,,31.55,33.12
1349,2021-02-26 04:00:56,37.96,12.56,,37.38,38.84
1350,2021-02-26 05:00:56,38.96,14.06,,44.98,47.84
1351,2021-02-26 06:00:56,37.09,12.62,,46.75,54.07
1352,2021-02-26 07:00:56,37.0,14.55,,80.92,126.1
1353,2021-02-26 08:00:56,67.59,15.76,,76.46,115.76
1354,2021-02-26 09:00:56,61.35,15.04,,92.87,134.58
1355,2021-02-26 10:00:56,210.13,14.14,,47.8,55.75
1356,2021-02-26 11:00:56,64.05,8.26,,22.33,23.8
1357,2021-02-26 12:00:56,30.23,7.94,,16.96,18.19
1358,2021-02-26 13:00:56,23.26,6.45,,11.78,12.58
1359,2021-02-26 14:00:56,23.0,5.51,,13.28,13.88
1360,2021-02-26 15:00:56,26.82,3.78,,15.44,16.44
1361,2021-02-26 16:00:56,32.74,4.37,,15.61,16.38
1362,2021-02-26 17:00:56,18.66,4.37,,18.61,19.67
1363,2021-02-26 18:00:56,29.47,4.25,,36.42,37.98
1364,2021-02-26 19:00:56,41.47,7.98,,76.5,83.52
1365,2021-02-26 20:00:56,81.19,10.85,,77.55,94.81
1366,2021-02-26 21:00:56,73.44,14.5,,73.88,99.26
1367,2021-02-26 22:00:56,109.33,19.42,,78.53,100.85
1368,2021-02-26 23:00:56,102.4,17.05,,79.61,104.16
1369,2021-02-27 00:00:56,120.15,23.24,,72.72,113.86
1370,2021-02-27 01:00:56,109.41,21.61,,71.87,84.41
1371,2021-02-27 02:00:56,79.37,16.27,,64.7,76.67
1372,2021-02-27 03:00:56,83.74,15.68,,58.4,64.08
1373,2021-02-27 04:00:56,57.23,14.85,,52.17,58.27
1374,2021-02-27 05:00:56,45.48,13.67,,56.0,66.76
1375,2021-02-27 06:00:56,39.26,12.71,,51.69,62.39
1376,2021-02-27 07:00:56,41.87,13.68,,72.12,130.44
1377,2021-02-27 08:00:56,124.21,18.89,,85.57,213.33
1378,2021-02-27 09:00:56,258.96,20.56,,133.06,219.59
1379,2021-02-27 10:00:56,322.36,20.96,,117.03,152.24
1380,2021-02-27 11:00:56,251.39,12.32,,50.49,53.49
1381,2021-02-27 12:00:56,74.98,7.46,,32.76,34.39
1382,2021-02-27 13:00:56,49.79,7.38,,28.31,29.82
1383,2021-02-27 14:00:56,59.52,6.49,,27.96,29.28
1384,2021-02-27 15:00:56,63.82,4.88,,29.69,30.87
1385,2021-02-27 16:00:56,76.43,3.76,,28.47,29.79
1386,2021-02-27 17:00:56,65.53,2.82,,25.31,25.99
1387,2021-02-27 18:00:56,64.04,4.09,,45.99,50.12
1388,2021-02-27 19:00:56,88.85,5.24,,92.61,114.45
1389,2021-02-27 20:00:56,172.21,13.52,,77.12,84.83
1390,2021-02-27 21:00:56,141.59,16.49,,54.88,59.2
1391,2021-02-27 22:00:56,88.38,17.06,,56.35,61.42
1392,2021-02-27 23:00:56,90.78,20.35,,75.39,89.93
1393,2021-02-28 00:00:56,167.41,24.14,,60.71,66.18
1394,2021-02-28 01:00:56,122.72,21.65,,69.15,83.12
1395,2021-02-28 02:00:56,128.65,22.24,,68.41,83.38
1396,2021-02-28 03:00:56,104.15,19.5,,86.41,113.45
1397,2021-02-28 04:00:56,150.8,19.4,,77.34,117.5
1398,2021-02-28 05:00:56,162.56,15.9,,91.92,134.83
1399,2021-02-28 06:00:56,135.28,18.05,,77.5,144.16
1400,2021-02-28 07:00:56,149.29,21.36,,80.1,143.35
1401,2021-02-28 08:00:56,186.33,21.71,,77.06,121.42
1402,2021-02-28 09:00:56,112.48,14.79,,63.08,75.5
1403,2021-02-28 10:00:56,87.01,11.85,,42.98,47.46
1404,2021-02-28 11:00:56,80.26,8.42,,35.59,38.05
1405,2021-02-28 12:00:56,77.13,6.89,,25.95,27.21
1406,2021-02-28 13:00:56,58.84,6.44,,19.36,20.57
1407,2021-02-28 14:00:56,71.38,4.2,,15.05,15.68
1408,2021-02-28 15:00:56,57.66,4.04,,15.16,16.18
1409,2021-02-28 16:00:56,66.56,2.41,,14.18,14.68
1410,2021-02-28 17:00:56,64.13,5.31,,13.47,14.4
1411,2021-02-28 18:00:56,68.78,4.26,,13.16,14.1
1412,2021-02-28 19:00:56,64.22,4.47,,14.22,15.02
1413,2021-02-28 20:00:56,41.06,3.77,,11.03,11.72
1414,2021-02-28 21:00:56,40.96,5.29,,10.02,10.74
1415,2021-02-28 22:00:56,29.53,4.04,,10.2,11.11
1416,2021-02-28 23:00:56,16.57,8.57,,9.9,10.72
1417,2021-03-01 00:00:56,18.87,14.29,,9.59,10.22
1418,2021-03-01 01:00:56,13.21,14.0,,9.55,10.3
1419,2021-03-01 02:00:56,11.09,15.4,,10.27,10.91
1420,2021-03-01 03:00:56,8.13,15.5,,9.49,10.06
1421,2021-03-01 04:00:56,8.0,14.57,,9.2,10.04
1422,2021-03-01 05:00:56,7.04,13.11,,9.32,10.06
1423,2021-03-01 06:00:56,5.09,14.36,,10.7,11.48
1424,2021-03-01 07:00:56,4.04,13.83,,23.73,25.62
1425,2021-03-01 08:00:56,6.87,14.11,,22.27,23.6
1426,2021-03-01 09:00:56,15.6,13.89,,14.44,15.77
1427,2021-03-01 10:00:56,16.0,12.85,,13.87,15.58
1428,2021-03-01 11:00:56,18.87,15.14,,14.06,15.49
1429,2021-03-01 12:00:56,15.18,12.94,,10.82,11.84
1430,2021-03-01 13:00:56,14.04,11.21,,10.79,11.74
1431,2021-03-01 14:00:56,12.09,12.49,,10.92,12.08
1432,2021-03-01 15:00:56,12.0,11.6,,12.16,13.23
1433,2021-03-01 16:00:56,14.87,12.16,,14.08,15.44
1434,2021-03-01 17:00:56,18.82,11.79,,17.33,18.67
1435,2021-03-01 18:00:56,24.74,13.82,,26.64,27.83
1436,2021-03-01 19:00:56,32.65,12.42,,48.55,50.3
1437,2021-03-01 20:00:56,36.82,16.1,,49.51,51.43
1438,2021-03-01 21:00:56,35.09,16.63,,47.43,49.74
1439,2021-03-01 22:00:56,25.44,13.76,,38.87,40.54
1440,2021-03-01 23:00:56,23.09,7.45,,23.44,24.13
1441,2021-03-02 00:00:56,14.4,7.69,,19.04,19.68
1442,2021-03-02 01:00:56,15.93,9.05,,22.93,23.74
1443,2021-03-02 02:00:56,11.22,8.99,,23.1,23.95
1444,2021-03-02 03:00:56,9.09,10.03,,20.81,21.74
1445,2021-03-02 04:00:56,9.0,9.78,,26.64,27.77
1446,2021-03-02 05:00:56,11.87,11.76,,45.01,47.3
1447,2021-03-02 06:00:56,22.48,12.11,,41.57,44.0
1448,2021-03-02 07:00:56,17.28,12.66,,59.43,75.12
1449,2021-03-02 08:00:56,41.77,12.98,,77.79,92.34
1450,2021-03-02 09:00:56,46.81,10.64,,30.4,33.55
1451,2021-03-02 10:00:56,19.38,7.91,,15.27,16.66
1452,2021-03-02 11:00:56,10.38,6.8,,13.34,14.54
1453,2021-03-02 12:00:56,20.48,6.65,,16.66,18.53
1454,2021-03-02 13:00:56,25.76,6.16,,13.93,15.12
1455,2021-03-02 14:00:56,18.38,6.86,,13.64,15.07
1456,2021-03-02 15:00:56,29.43,4.49,,14.28,15.37
1457,2021-03-02 16:00:56,21.43,6.31,,19.44,20.92
1458,2021-03-02 17:00:56,38.15,5.91,,33.78,36.86
1459,2021-03-02 18:00:56,48.53,8.39,,37.07,40.27
1460,2021-03-02 19:00:56,43.28,8.46,,34.2,36.53
1461,2021-03-02 20:00:56,35.38,9.77,,42.57,45.13
1462,2021-03-02 21:00:56,45.48,8.86,,27.88,28.92
1463,2021-03-02 22:00:56,23.14,7.11,,21.06,22.92
1464,2021-03-02 23:00:56,20.09,8.61,,41.22,49.04
1465,2021-03-03 00:00:56,25.72,9.78,,22.7,23.78
1466,2021-03-03 01:00:56,13.45,8.39,,14.8,15.91
1467,2021-03-03 02:00:56,12.05,8.69,,12.27,13.14
1468,2021-03-03 03:00:56,11.05,6.96,,10.41,11.52
1469,2021-03-03 04:00:56,9.09,6.32,,9.87,10.48
1470,2021-03-03 05:00:56,17.57,8.13,,11.07,11.95
1471,2021-03-03 06:00:56,11.33,7.83,,13.07,14.09
1472,2021-03-03 07:00:56,11.0,8.66,,18.81,19.93
1473,2021-03-03 08:00:56,16.72,9.55,,25.46,26.73
1474,2021-03-03 09:00:56,17.95,7.76,,30.55,32.45
1475,2021-03-03 10:00:56,32.29,9.22,,30.85,32.65
1476,2021-03-03 11:00:56,30.14,10.24,,26.25,28.43
1477,2021-03-03 12:00:56,28.09,8.73,,26.07,28.03
1478,2021-03-03 13:00:56,25.14,8.39,,24.32,26.52
1479,2021-03-03 14:00:56,31.67,8.83,,16.03,17.01
1480,2021-03-03 15:00:56,18.66,6.51,,14.64,15.84
1481,2021-03-03 16:00:56,21.81,6.55,,17.39,18.76
1482,2021-03-03 17:00:56,26.76,5.7,,26.47,28.11
1483,2021-03-03 18:00:56,41.29,6.73,,32.85,34.6
1484,2021-03-03 19:00:56,37.24,6.25,,34.12,35.77
1485,2021-03-03 20:00:56,35.09,7.8,,24.73,25.94
1486,2021-03-03 21:00:56,35.0,6.56,,21.44,22.68
1487,2021-03-03 22:00:56,21.66,6.77,,19.33,20.19
1488,2021-03-03 23:00:56,27.67,6.67,,15.64,16.35
1489,2021-03-04 00:00:56,17.52,4.15,,14.0,14.56
1490,2021-03-04 01:00:56,17.97,5.4,,14.07,14.77
1491,2021-03-04 02:00:56,15.14,5.5,,14.72,15.52
1492,2021-03-04 03:00:56,17.86,4.8,,15.06,15.77
1493,2021-03-04 04:00:56,13.24,5.38,,12.47,13.13
1494,2021-03-04 05:00:56,25.38,5.35,,14.02,15.02
1495,2021-03-04 06:00:56,18.38,6.36,,23.29,24.29
1496,2021-03-04 07:00:56,18.0,8.13,,73.54,141.51
1497,2021-03-04 08:00:56,95.16,11.43,,71.59,89.69
1498,2021-03-04 09:00:56,47.56,6.2,,26.01,28.33
1499,2021-03-04 10:00:56,27.85,5.78,,17.34,18.82
1500,2021-03-04 11:00:56,32.72,4.0,,16.58,18.36
1501,2021-03-04 12:00:56,31.09,3.36,,16.24,17.96
1502,2021-03-04 13:00:56,32.91,3.31,,16.54,17.51
1503,2021-03-04 14:00:56,32.05,3.16,,24.13,25.82
1504,2021-03-04 15:00:56,47.24,4.55,,22.91,24.69
1505,2021-03-04 16:00:56,43.24,3.5,,22.88,24.57
1506,2021-03-04 17:00:56,41.09,3.52,,29.91,31.73
1507,2021-03-04 18:00:56,54.34,5.23,,39.61,44.85
1508,2021-03-04 19:00:56,62.62,8.42,,89.91,125.0
1509,2021-03-04 20:00:56,138.25,11.56,,96.06,116.87
1510,2021-03-04 21:00:56,128.66,15.96,,80.72,98.62
1511,2021-03-04 22:00:56,128.0,15.48,,74.18,90.83
1512,2021-03-04 23:00:56,128.95,13.09,,74.01,105.98
1513,2021-03-05 00:00:56,155.67,14.18,,92.86,123.62
1514,2021-03-05 01:00:56,175.34,14.43,,82.61,139.53
1515,2021-03-05 02:00:56,182.67,14.93,,60.38,81.01
1516,2021-03-05 03:00:56,139.18,10.42,,53.16,57.47
1517,2021-03-05 04:00:56,106.52,8.45,,47.18,50.0
1518,2021-03-05 05:00:56,117.38,7.2,,49.31,59.77
1519,2021-03-05 06:00:56,133.24,8.09,,62.5,82.59
1520,2021-03-05 07:00:56,146.38,10.81,,79.82,141.56
1521,2021-03-05 08:00:56,171.77,16.46,,103.51,231.22
1522,2021-03-05 09:00:56,293.97,24.81,,95.07,206.39
1523,2021-03-05 10:00:56,343.82,22.78,,100.37,154.08
1524,2021-03-05 11:00:56,295.52,18.8,,64.85,80.83
1525,2021-03-05 12:00:56,132.97,13.34,,48.24,52.52
1526,2021-03-05 13:00:56,91.66,7.63,,36.64,38.65
1527,2021-03-05 14:00:56,70.95,6.15,,31.39,33.08
1528,2021-03-05 15:00:56,56.66,2.92,,27.42,28.91
1529,2021-03-05 16:00:56,42.66,1.0,,27.99,29.38
1530,2021-03-05 17:00:56,34.38,1.2,,33.18,34.63
1531,2021-03-05 18:00:56,44.48,2.13,,76.77,84.43
1532,2021-03-05 19:00:56,70.72,6.89,,139.84,191.99
1533,2021-03-05 20:00:56,138.68,15.5,,113.5,179.57
1534,2021-03-05 21:00:56,152.48,23.62,,105.44,147.32
1535,2021-03-05 22:00:56,141.57,24.96,,98.99,187.74
1536,2021-03-05 23:00:56,195.29,23.92,,83.56,123.19
1537,2021-03-06 00:00:56,165.61,20.77,,79.68,158.04
1538,2021-03-06 01:00:56,188.14,27.04,,119.23,219.18
1539,2021-03-06 02:00:56,247.11,27.18,,84.01,130.91
1540,2021-03-06 03:00:56,209.99,17.34,,54.58,73.54
1541,2021-03-06 04:00:56,122.27,14.43,,70.3,94.98
1542,2021-03-06 05:00:56,161.82,17.82,,78.55,107.42
1543,2021-03-06 06:00:56,149.71,18.94,,63.88,105.1
1544,2021-03-06 07:00:56,145.19,16.47,,62.49,113.31
1545,2021-03-06 08:00:56,175.48,17.49,,56.27,123.65
1546,2021-03-06 09:00:56,148.42,18.92,,88.82,141.96
1547,2021-03-06 10:00:56,179.39,24.52,,93.51,177.34
1548,2021-03-06 11:00:56,300.07,26.69,,88.4,158.64
1549,2021-03-06 12:00:56,292.66,20.11,,84.88,106.59
1550,2021-03-06 13:00:56,259.61,21.44,,79.65,90.65
1551,2021-03-06 14:00:56,218.95,13.63,,44.57,47.3
1552,2021-03-06 15:00:56,56.02,10.4,,34.28,35.94
1553,2021-03-06 16:00:56,38.47,10.01,,60.66,66.07
1554,2021-03-06 17:00:56,68.48,8.15,,71.51,78.19
1555,2021-03-06 18:00:56,79.53,12.41,,77.21,90.89
1556,2021-03-06 19:00:56,80.95,9.53,,45.85,48.39
1557,2021-03-06 20:00:56,47.66,9.84,,35.54,37.46
1558,2021-03-06 21:00:56,46.95,8.8,,22.19,23.46
1559,2021-03-06 22:00:56,44.14,5.63,,15.41,16.2
1560,2021-03-06 23:00:56,31.62,5.64,,25.31,26.66
1561,2021-03-07 00:00:56,51.96,6.18,,15.33,16.3
1562,2021-03-07 01:00:56,30.79,3.99,,21.0,22.05
1563,2021-03-07 02:00:56,37.62,6.34,,38.8,40.97
1564,2021-03-07 03:00:56,62.77,4.36,,39.26,42.74
1565,2021-03-07 04:00:56,78.29,13.03,,47.38,54.68
1566,2021-03-07 05:00:56,152.35,21.25,,45.27,47.18
1567,2021-03-07 06:00:56,110.28,10.97,,51.35,72.11
1568,2021-03-07 07:00:56,79.42,11.16,,63.03,78.37
1569,2021-03-07 08:00:56,85.62,11.1,,55.86,69.56
1570,2021-03-07 09:00:56,103.15,8.04,,43.95,49.23
1571,2021-03-07 10:00:56,72.57,7.84,,34.24,37.1
1572,2021-03-07 11:00:56,85.29,4.96,,29.9,31.97
1573,2021-03-07 12:00:56,74.57,3.54,,25.27,27.53
1574,2021-03-07 13:00:56,68.28,1.45,,17.19,18.51
1575,2021-03-07 14:00:56,38.47,3.28,,14.79,16.15
1576,2021-03-07 15:00:56,34.14,1.35,,14.48,16.0
1577,2021-03-07 16:00:56,30.19,3.45,,20.25,22.39
1578,2021-03-07 17:00:56,38.57,,,20.28,21.62
1579,2021-03-07 18:00:56,32.33,2.35,,19.41,20.75
1580,2021-03-07 19:00:56,32.95,2.74,,19.07,20.42
1581,2021-03-07 20:00:56,23.47,0.79,,21.08,21.9
1582,2021-03-07 21:00:56,25.86,2.54,,18.09,18.93
1583,2021-03-07 22:00:56,23.14,4.79,,19.32,20.14
1584,2021-03-07 23:00:56,17.28,5.62,,15.96,16.57
1585,2021-03-08 00:00:56,19.86,6.41,,15.85,16.58
1586,2021-03-08 01:00:56,16.14,5.96,,16.34,17.03
1587,2021-03-08 02:00:56,17.91,4.06,,15.07,15.82
1588,2021-03-08 03:00:56,20.86,6.86,,17.99,18.98
1589,2021-03-08 04:00:56,24.81,7.14,,20.38,21.35
1590,2021-03-08 05:00:56,20.24,4.84,,30.48,32.05
1591,2021-03-08 06:00:56,20.95,4.81,,58.15,70.31
1592,2021-03-08 07:00:56,67.67,8.47,,104.7,145.19
1593,2021-03-08 08:00:56,130.01,9.6,,60.1,81.13
1594,2021-03-08 09:00:56,58.7,10.54,,44.96,53.65
1595,2021-03-08 10:00:56,52.14,8.42,,46.78,57.38
1596,2021-03-08 11:00:56,73.91,9.7,,41.36,46.61
1597,2021-03-08 12:00:56,72.14,6.82,,28.63,31.79
1598,2021-03-08 13:00:56,59.62,3.9,,21.54,23.73
1599,2021-03-08 14:00:56,48.52,4.99,,19.99,21.58
1600,2021-03-08 15:00:56,47.05,3.11,,20.03,21.44
1601,2021-03-08 16:00:56,52.72,5.04,,23.25,24.91
1602,2021-03-08 17:00:56,61.57,3.56,,26.92,28.36
1603,2021-03-08 18:00:56,66.76,5.03,,57.07,68.41
1604,2021-03-08 19:00:56,89.86,7.05,,82.15,129.88
1605,2021-03-08 20:00:56,149.11,10.16,,104.02,141.64
1606,2021-03-08 21:00:56,147.24,17.84,,84.26,127.33
1607,2021-03-08 22:00:56,147.95,18.25,,71.89,90.66
1608,2021-03-08 23:00:56,163.24,20.51,,74.48,98.53
1609,2021-03-09 00:00:56,163.05,22.0,,68.43,129.95
1610,2021-03-09 01:00:56,219.0,23.25,,72.4,107.35
1611,2021-03-09 02:00:56,140.99,19.68,,85.78,116.27
1612,2021-03-09 03:00:56,128.43,17.08,,92.68,142.84
1613,2021-03-09 04:00:56,207.06,20.02,,73.34,122.4
1614,2021-03-09 05:00:56,177.66,16.74,,79.64,104.84
1615,2021-03-09 06:00:56,159.81,15.42,,86.43,127.0
1616,2021-03-09 07:00:56,170.43,18.51,,92.08,169.6
1617,2021-03-09 08:00:56,186.24,23.39,,74.06,173.33
1618,2021-03-09 09:00:56,200.34,20.63,,103.9,152.55
1619,2021-03-09 10:00:56,194.33,17.52,,71.22,86.34
1620,2021-03-09 11:00:56,122.56,12.09,,50.9,57.63
1621,2021-03-09 12:00:56,86.61,8.36,,42.36,45.44
1622,2021-03-09 13:00:56,74.52,6.18,,29.83,31.59
1623,2021-03-09 14:00:56,49.23,6.85,,23.02,24.09
1624,2021-03-09 15:00:56,40.38,7.12,,21.36,22.76
1625,2021-03-09 16:00:56,44.76,6.39,,20.02,21.24
1626,2021-03-09 17:00:56,38.33,6.32,,23.54,24.74
1627,2021-03-09 18:00:56,45.62,5.26,,55.35,61.94
1628,2021-03-09 19:00:56,65.05,9.01,,77.76,85.56
1629,2021-03-09 20:00:56,82.19,10.0,,45.71,52.98
1630,2021-03-09 21:00:56,58.23,9.58,,26.3,27.43
1631,2021-03-09 22:00:56,60.81,8.74,,31.37,33.36
1632,2021-03-09 23:00:56,89.58,10.82,,54.27,64.66
1633,2021-03-10 00:00:56,97.67,9.79,,42.76,44.51
1634,2021-03-10 01:00:56,61.31,9.82,,41.41,43.52
1635,2021-03-10 02:00:56,56.19,11.89,,52.67,59.28
1636,2021-03-10 03:00:56,76.96,13.81,,69.86,80.52
1637,2021-03-10 04:00:56,81.81,12.87,,74.74,105.59
1638,2021-03-10 05:00:56,140.11,14.08,,71.39,87.68
1639,2021-03-10 06:00:56,156.34,16.77,,53.59,101.44
1640,2021-03-10 07:00:56,162.72,13.72,,60.89,86.39
1641,2021-03-10 08:00:56,195.39,17.79,,87.92,150.23
1642,2021-03-10 09:00:56,177.95,25.76,,129.9,255.97
1643,2021-03-10 10:00:56,383.7,32.03,,96.56,166.83
1644,2021-03-10 11:00:56,246.36,19.78,,74.89,92.89
1645,2021-03-10 12:00:56,149.46,19.7,,49.97,56.0
1646,2021-03-10 13:00:56,113.57,12.87,,38.12,40.4
1647,2021-03-10 14:00:56,90.09,10.83,,32.35,33.82
1648,2021-03-10 15:00:56,81.38,7.59,,28.24,30.07
1649,2021-03-10 16:00:56,93.38,7.32,,29.03,30.55
1650,2021-03-10 17:00:56,82.57,6.5,,27.21,28.26
1651,2021-03-10 18:00:56,81.05,7.66,,46.04,51.0
1652,2021-03-10 19:00:56,104.81,9.58,,80.87,92.46
1653,2021-03-10 20:00:56,144.1,11.08,,76.99,108.77
1654,2021-03-10 21:00:56,151.72,15.13,,78.52,105.04
1655,2021-03-10 22:00:56,125.33,14.05,,92.36,138.29
1656,2021-03-10 23:00:56,164.96,22.38,,141.76,218.45
1657,2021-03-11 00:00:56,176.53,21.92,,104.07,160.63
1658,2021-03-11 01:00:56,151.9,25.33,,113.53,183.55
1659,2021-03-11 02:00:56,167.19,22.06,,107.29,154.8
1660,2021-03-11 03:00:56,168.97,25.18,,97.78,139.77
1661,2021-03-11 04:00:56,161.38,19.51,,89.58,171.14
1662,2021-03-11 05:00:56,199.62,24.91,,93.16,141.23
1663,2021-03-11 06:00:56,230.53,18.96,,80.93,125.96
1664,2021-03-11 07:00:56,174.07,22.52,,108.09,206.71
1665,2021-03-11 08:00:56,246.34,24.93,,85.5,173.55
1666,2021-03-11 09:00:56,257.69,31.55,,111.57,241.45
1667,2021-03-11 10:00:56,365.17,24.61,,80.67,123.85
1668,2021-03-11 11:00:56,141.14,15.85,,43.08,48.77
1669,2021-03-11 12:00:56,59.62,11.25,,32.3,34.06
1670,2021-03-11 13:00:56,55.07,10.48,,26.78,27.82
1671,2021-03-11 14:00:56,48.24,9.76,,20.73,21.8
1672,2021-03-11 15:00:56,58.62,8.01,,20.85,21.72
1673,2021-03-11 16:00:56,60.93,8.66,,20.52,21.47
1674,2021-03-11 17:00:56,34.93,8.8,,22.61,23.99
1675,2021-03-11 18:00:56,26.28,10.8,,28.38,31.24
1676,2021-03-11 19:00:56,12.48,8.02,,25.22,27.01
1677,2021-03-11 20:00:56,10.07,8.81,,17.19,18.15
1678,2021-03-11 21:00:56,8.07,8.68,,14.36,15.15
1679,2021-03-11 22:00:56,8.0,4.17,,11.03,11.76
1680,2021-03-11 23:00:56,8.97,0.01,,9.85,10.67
1681,2021-03-12 00:00:56,12.86,1.28,,9.24,10.2
1682,2021-03-12 01:00:56,13.97,1.18,,8.08,8.89
1683,2021-03-12 02:00:56,16.9,2.23,,7.98,8.82
1684,2021-03-12 03:00:56,9.28,1.61,,8.19,8.85
1685,2021-03-12 04:00:56,8.03,1.07,,8.05,8.74
1686,2021-03-12 05:00:56,8.0,0.0,,8.63,9.18
1687,2021-03-12 06:00:56,8.97,1.42,,10.69,11.57
1688,2021-03-12 07:00:56,10.93,0.13,,18.86,20.11
1689,2021-03-12 08:00:56,15.83,0.67,,23.06,25.21
1690,2021-03-12 09:00:56,16.97,0.1,,18.38,20.02
1691,2021-03-12 10:00:56,13.14,1.98,,13.28,14.39
1692,2021-03-12 11:00:56,13.0,-0.38,,12.04,13.24
1693,2021-03-12 12:00:56,13.0,-0.87,,10.98,11.84
1694,2021-03-12 13:00:56,12.03,-0.88,,11.97,13.16
1695,2021-03-12 14:00:56,18.76,-0.65,,12.94,14.17
1696,2021-03-12 15:00:56,15.14,-0.64,,13.49,14.33
1697,2021-03-12 16:00:56,15.97,-0.92,,15.42,16.4
1698,2021-03-12 17:00:56,22.76,-1.87,,18.18,19.34
1699,2021-03-12 18:00:56,22.03,-0.56,,30.28,31.89
1700,2021-03-12 19:00:56,41.31,0.02,,54.07,59.44
1701,2021-03-12 20:00:56,51.66,1.56,,54.28,58.18
1702,2021-03-12 21:00:56,54.9,1.18,,56.75,59.84
1703,2021-03-12 22:00:56,61.76,8.13,,73.51,85.59
1704,2021-03-12 23:00:56,106.41,16.07,,57.76,63.13
1705,2021-03-13 00:00:56,91.59,11.84,,39.69,40.72
1706,2021-03-13 01:00:56,47.55,11.46,,39.12,40.59
1707,2021-03-13 02:00:56,47.93,7.57,,36.36,37.35
1708,2021-03-13 03:00:56,44.14,8.97,,43.66,49.03
1709,2021-03-13 04:00:56,49.79,11.84,,67.09,73.89
1710,2021-03-13 05:00:56,142.69,11.38,,51.3,54.98
1711,2021-03-13 06:00:56,114.14,10.07,,60.5,69.22
1712,2021-03-13 07:00:56,136.17,16.83,,74.51,105.88
1713,2021-03-13 08:00:56,172.72,27.27,,107.25,157.24
1714,2021-03-13 09:00:56,169.17,15.94,,53.44,63.58
1715,2021-03-13 10:00:56,60.86,12.16,,40.33,44.86
1716,2021-03-13 11:00:56,54.1,10.18,,34.55,36.83
1717,2021-03-13 12:00:56,55.93,9.14,,30.06,32.02
1718,2021-03-13 13:00:56,56.0,5.22,,29.9,31.53
1719,2021-03-13 14:00:56,51.17,5.17,,27.13,28.62
1720,2021-03-13 15:00:56,45.21,3.0,,24.16,25.74
1721,2021-03-13 16:00:56,41.14,3.79,,23.77,24.8
1722,2021-03-13 17:00:56,37.14,4.48,,25.85,27.31
1723,2021-03-13 18:00:56,43.76,5.07,,55.16,57.98
1724,2021-03-13 19:00:56,69.1,5.44,,85.23,91.9
1725,2021-03-13 20:00:56,133.72,12.3,,97.82,138.39
1726,2021-03-13 21:00:56,150.48,16.86,,102.1,141.48
1727,2021-03-13 22:00:56,151.97,14.71,,93.76,115.38
1728,2021-03-13 23:00:56,140.41,17.04,,104.53,153.1
1729,2021-03-14 00:00:56,168.97,18.88,,154.42,218.42
1730,2021-03-14 01:00:56,221.17,24.42,,94.08,183.81
1731,2021-03-14 02:00:56,195.0,18.22,,89.91,162.19
1732,2021-03-14 03:00:56,166.97,19.19,,100.7,150.95
1733,2021-03-14 04:00:56,142.83,14.41,,69.04,81.63
1734,2021-03-14 05:00:56,96.62,8.86,,56.32,61.79
