_id,date,pm10_µg_m3,so2_µg_m3,no2_mg_m3,nox_µg_m3,o3_µg_m3
1258,2021-05-03 01:00:00,50.03,5.66,4.73,5.3,63.91
1259,2021-05-03 02:00:00,54.89,5.41,5.28,5.87,64.35
1260,2021-05-03 03:00:00,60.71,5.93,4.04,4.6,67.52
1261,2021-05-03 04:00:00,56.21,5.47,9.31,10.02,59.57
1262,2021-05-03 05:00:00,55.78,5.64,9.41,10.14,57.22
1263,2021-05-03 06:00:00,59.82,5.46,9.79,10.51,54.75
1264,2021-05-03 07:00:00,61.37,6.09,20.82,24.55,41.66
1265,2021-05-03 08:00:00,62.76,5.43,12.55,15.33,52.04
1266,2021-05-03 09:00:00,65.5,5.71,22.57,30.62,43.4
1267,2021-05-03 10:00:00,75.68,9.23,20.19,27.39,50.4
1268,2021-05-03 11:00:00,85.68,10.89,14.56,20.23,68.39
1269,2021-05-03 12:00:00,86.51,8.61,10.94,14.29,88.08
1270,2021-05-03 13:00:00,89.75,7.18,6.48,7.98,84.31
1271,2021-05-03 14:00:00,88.38,7.23,7.86,10.34,69.92
1272,2021-05-03 15:00:00,91.2,7.67,10.61,13.56,70.9
1273,2021-05-03 16:00:00,86.34,7.01,7.65,9.81,71.17
1274,2021-05-03 17:00:00,82.48,7.32,9.7,11.89,76.03
1275,2021-05-03 18:00:00,78.27,7.03,8.26,10.03,72.6
1276,2021-05-03 19:00:00,71.84,7.02,8.58,10.2,72.8
1277,2021-05-03 20:00:00,70.0,6.53,9.16,10.51,66.21
1278,2021-05-03 21:00:00,70.21,6.4,14.25,15.67,59.97
1279,2021-05-03 22:00:00,67.64,7.29,12.85,14.77,61.54
1280,2021-05-03 23:00:00,68.18,7.44,11.55,13.49,60.34
1281,2021-05-04 00:00:00,68.33,7.69,11.51,12.56,65.28
1282,2021-05-04 01:00:00,63.08,5.75,20.66,22.27,47.59
1283,2021-05-04 02:00:00,66.59,6.12,10.66,11.37,68.85
1284,2021-05-04 03:00:00,66.84,6.66,11.02,11.7,72.52
1285,2021-05-04 04:00:00,64.44,6.52,9.1,9.8,73.8
1286,2021-05-04 05:00:00,62.94,7.13,10.34,11.12,74.61
1287,2021-05-04 06:00:00,57.15,7.2,11.56,12.36,67.28
1288,2021-05-04 07:00:00,51.8,6.98,14.95,16.33,54.69
1289,2021-05-04 08:00:00,51.13,7.44,20.43,22.9,51.95
1290,2021-05-04 09:00:00,53.94,7.76,24.42,31.07,53.6
1291,2021-05-04 10:00:00,63.59,16.48,41.24,57.22,48.69
1292,2021-05-04 11:00:00,78.82,12.49,23.47,28.64,70.52
1293,2021-05-04 12:00:00,76.07,9.8,12.41,14.13,90.86
1294,2021-05-04 13:00:00,75.63,9.35,7.41,8.39,94.26
1295,2021-05-04 14:00:00,80.87,10.14,8.26,9.57,89.73
1296,2021-05-04 15:00:00,73.05,11.11,8.62,10.03,92.27
1297,2021-05-04 16:00:00,66.57,11.24,8.38,9.95,92.52
1298,2021-05-04 17:00:00,66.51,12.26,8.66,10.22,91.96
1299,2021-05-04 18:00:00,58.66,12.2,10.91,12.6,89.58
1300,2021-05-04 19:00:00,51.79,12.13,9.62,10.97,86.69
1301,2021-05-04 20:00:00,49.07,11.53,10.92,11.94,78.96
1302,2021-05-04 21:00:00,46.05,11.14,11.93,12.63,69.32
1303,2021-05-04 22:00:00,41.74,11.05,12.9,13.65,66.92
1304,2021-05-04 23:00:00,38.1,11.5,15.04,15.76,61.69
1305,2021-05-05 00:00:00,32.43,11.4,16.24,17.0,60.6
1306,2021-05-05 01:00:00,29.19,3.8,22.7,23.72,47.38
1307,2021-05-05 02:00:00,28.56,3.63,14.42,15.31,53.48
1308,2021-05-05 03:00:00,27.5,3.89,6.96,7.6,56.38
1309,2021-05-05 04:00:00,25.05,3.98,7.85,9.19,55.27
1310,2021-05-05 05:00:00,23.6,3.95,10.01,10.7,52.2
1311,2021-05-05 06:00:00,22.4,3.73,14.66,15.74,43.86
1312,2021-05-05 07:00:00,19.28,3.66,15.61,17.09,40.89
1313,2021-05-05 08:00:00,14.72,3.9,8.39,10.49,49.48
1314,2021-05-05 09:00:00,15.99,4.43,7.49,9.89,55.66
1315,2021-05-05 10:00:00,18.96,5.17,11.55,20.78,61.35
1316,2021-05-05 11:00:00,20.4,5.76,7.19,10.7,69.53
1317,2021-05-05 12:00:00,24.96,6.55,10.08,14.01,84.28
1318,2021-05-05 13:00:00,30.51,7.01,8.06,10.17,94.44
1319,2021-05-05 14:00:00,36.53,7.98,9.21,11.75,94.51
1320,2021-05-05 15:00:00,38.88,9.35,11.05,14.22,102.14
1321,2021-05-05 16:00:00,42.21,8.85,14.37,17.42,107.71
1322,2021-05-05 17:00:00,49.86,9.21,12.67,15.13,108.02
1323,2021-05-05 18:00:00,51.73,8.79,14.6,16.17,96.6
1324,2021-05-05 19:00:00,45.29,8.12,15.22,16.94,84.35
1325,2021-05-05 20:00:00,41.59,7.87,15.54,16.67,74.76
1326,2021-05-05 21:00:00,38.97,7.84,31.9,33.73,49.77
1327,2021-05-05 22:00:00,39.39,8.01,50.22,55.7,27.0
1328,2021-05-05 23:00:00,37.91,7.98,53.19,61.55,26.5
1329,2021-05-06 00:00:00,37.24,7.72,37.79,43.86,38.81
1330,2021-05-06 01:00:00,35.6,5.07,17.87,19.71,67.14
1331,2021-05-06 02:00:00,36.28,4.1,14.63,15.88,75.43
1332,2021-05-06 03:00:00,31.99,3.83,11.04,11.82,78.36
1333,2021-05-06 04:00:00,26.37,4.46,11.26,11.99,77.99
1334,2021-05-06 05:00:00,26.86,4.05,18.05,18.77,68.03
1335,2021-05-06 06:00:00,24.97,3.62,21.06,22.61,63.28
1336,2021-05-06 07:00:00,22.02,4.79,40.4,44.46,36.24
1337,2021-05-06 08:00:00,26.09,5.81,54.34,64.39,19.81
1338,2021-05-06 09:00:00,35.0,3.24,47.5,58.93,34.69
1339,2021-05-06 10:00:00,37.91,3.52,24.07,28.6,66.34
1340,2021-05-06 11:00:00,43.16,3.68,13.43,16.41,82.86
1341,2021-05-06 12:00:00,44.21,4.0,9.45,11.85,90.33
1342,2021-05-06 13:00:00,40.53,4.81,9.0,10.64,97.72
1343,2021-05-06 14:00:00,43.98,4.95,10.95,12.36,97.46
1344,2021-05-06 15:00:00,46.17,4.62,9.44,10.67,96.27
1345,2021-05-06 16:00:00,42.09,4.95,10.88,12.75,86.18
1346,2021-05-06 17:00:00,40.31,5.83,10.02,12.14,82.16
1347,2021-05-06 18:00:00,38.34,6.36,9.09,10.7,82.15
1348,2021-05-06 19:00:00,30.92,6.34,9.6,10.89,80.01
1349,2021-05-06 20:00:00,29.21,6.62,12.83,13.98,74.94
1350,2021-05-06 21:00:00,30.09,6.65,18.39,19.23,60.97
1351,2021-05-06 22:00:00,28.29,6.39,21.75,23.22,56.76
1352,2021-05-06 23:00:00,24.66,6.28,30.56,33.04,47.74
1353,2021-05-07 00:00:00,21.31,6.23,40.3,44.03,39.05
1354,2021-05-07 01:00:00,22.97,4.32,24.29,26.07,46.94
1355,2021-05-07 02:00:00,24.68,4.16,21.99,23.98,50.22
1356,2021-05-07 03:00:00,24.83,4.36,18.42,19.88,59.24
1357,2021-05-07 04:00:00,20.89,4.66,15.03,16.09,62.41
1358,2021-05-07 05:00:00,20.6,4.68,22.17,23.68,50.4
1359,2021-05-07 06:00:00,17.95,4.36,13.86,15.12,54.47
1360,2021-05-07 07:00:00,16.7,4.54,10.84,11.99,56.43
1361,2021-05-07 08:00:00,21.29,5.21,10.58,12.54,65.16
1362,2021-05-07 09:00:00,23.28,5.25,9.41,11.6,76.34
1363,2021-05-07 10:00:00,21.0,5.44,5.82,7.05,82.6
1364,2021-05-07 11:00:00,17.76,5.79,5.06,6.12,88.5
1365,2021-05-07 12:00:00,18.14,6.52,5.07,6.12,92.99
1366,2021-05-07 13:00:00,21.4,7.0,5.86,6.94,97.07
1367,2021-05-07 14:00:00,25.96,7.19,5.45,6.78,101.58
1368,2021-05-07 15:00:00,28.25,7.7,6.74,8.09,107.31
1369,2021-05-07 16:00:00,26.81,7.54,9.78,11.47,115.93
1370,2021-05-07 17:00:00,28.0,7.51,11.29,13.58,109.92
1371,2021-05-07 18:00:00,31.8,8.0,13.63,16.43,101.91
1372,2021-05-07 19:00:00,29.16,7.76,15.81,18.7,95.52
1373,2021-05-07 20:00:00,24.95,7.12,26.45,28.92,79.99
1374,2021-05-07 21:00:00,26.14,6.75,64.76,74.21,26.08
1375,2021-05-07 22:00:00,29.4,6.85,94.66,131.84,4.95
1376,2021-05-07 23:00:00,37.05,9.75,88.4,117.71,4.92
1377,2021-05-08 00:00:00,39.07,6.6,62.46,75.42,23.58
1378,2021-05-08 01:00:00,41.13,7.71,54.3,61.54,25.88
1379,2021-05-08 02:00:00,43.22,7.25,44.16,48.83,38.23
1380,2021-05-08 03:00:00,33.85,7.34,26.24,28.09,56.13
1381,2021-05-08 04:00:00,29.93,10.52,26.98,28.35,56.42
1382,2021-05-08 05:00:00,32.45,12.47,28.5,30.61,47.88
1383,2021-05-08 06:00:00,31.69,9.56,43.64,48.64,25.16
1384,2021-05-08 07:00:00,34.59,9.08,41.92,49.39,24.54
1385,2021-05-08 08:00:00,39.23,9.87,30.77,37.1,41.89
1386,2021-05-08 09:00:00,41.31,10.11,39.57,49.96,34.88
1387,2021-05-08 10:00:00,46.31,10.27,27.6,34.87,48.12
1388,2021-05-08 11:00:00,51.57,10.84,47.91,62.55,50.48
1389,2021-05-08 12:00:00,64.93,19.0,73.78,100.7,48.12
1390,2021-05-08 13:00:00,86.3,21.24,54.61,73.36,68.56
1391,2021-05-08 14:00:00,95.07,9.27,31.67,38.75,89.6
1392,2021-05-08 15:00:00,85.29,8.61,27.72,38.06,86.46
1393,2021-05-08 16:00:00,72.3,8.54,24.74,32.44,71.97
1394,2021-05-08 17:00:00,67.0,8.05,9.87,12.71,77.86
1395,2021-05-08 18:00:00,66.98,8.38,9.25,10.99,74.99
1396,2021-05-08 19:00:00,72.2,8.81,11.58,12.82,76.34
1397,2021-05-08 20:00:00,73.46,8.8,19.2,20.54,72.22
1398,2021-05-08 21:00:00,67.83,8.59,27.52,29.42,56.26
1399,2021-05-08 22:00:00,61.48,10.33,22.97,24.77,54.38
1400,2021-05-08 23:00:00,63.9,10.24,30.25,32.72,42.15
1401,2021-05-09 00:00:00,62.56,9.44,24.17,26.32,46.35
1402,2021-05-09 01:00:00,54.34,3.92,19.33,20.73,56.37
1403,2021-05-09 02:00:00,50.19,4.27,15.79,16.75,70.53
1404,2021-05-09 03:00:00,43.13,4.0,21.05,22.45,70.64
1405,2021-05-09 04:00:00,32.26,3.55,17.8,19.03,67.84
1406,2021-05-09 05:00:00,27.66,3.26,9.57,10.5,64.8
1407,2021-05-09 06:00:00,29.96,3.88,6.85,7.98,58.71
1408,2021-05-09 07:00:00,30.58,4.08,6.45,7.83,52.76
1409,2021-05-09 08:00:00,28.58,3.85,5.82,6.93,60.32
1410,2021-05-09 09:00:00,27.02,4.22,5.28,6.33,63.02
1411,2021-05-09 10:00:00,23.04,4.8,5.81,7.28,64.88
1412,2021-05-09 11:00:00,20.22,5.36,5.22,6.65,64.13
1413,2021-05-09 12:00:00,21.73,5.95,6.88,8.95,61.77
1414,2021-05-09 13:00:00,20.81,6.51,6.43,8.17,64.47
1415,2021-05-09 14:00:00,18.43,6.57,5.82,7.17,75.08
1416,2021-05-09 15:00:00,16.15,6.47,5.17,6.22,87.92
1417,2021-05-09 16:00:00,15.53,6.58,5.4,6.47,90.0
1418,2021-05-09 17:00:00,13.97,6.6,5.62,6.69,90.77
1419,2021-05-09 18:00:00,13.06,6.59,6.09,7.12,91.78
1420,2021-05-09 19:00:00,10.29,5.44,6.07,6.89,96.2
1421,2021-05-09 20:00:00,10.2,4.6,7.04,7.67,94.14
1422,2021-05-09 21:00:00,10.44,3.88,8.44,9.14,80.86
1423,2021-05-09 22:00:00,9.45,3.67,14.42,15.1,71.29
1424,2021-05-09 23:00:00,9.83,2.75,13.44,14.17,69.91
1425,2021-05-10 00:00:00,9.78,2.8,12.67,13.41,66.8
1426,2021-05-10 01:00:00,10.68,6.13,11.83,12.46,64.13
1427,2021-05-10 02:00:00,8.94,6.08,8.88,9.42,68.99
1428,2021-05-10 03:00:00,7.92,6.75,7.79,8.28,68.57
1429,2021-05-10 04:00:00,10.11,6.47,6.45,6.88,69.24
1430,2021-05-10 05:00:00,12.78,6.34,6.98,7.4,69.06
1431,2021-05-10 06:00:00,9.35,6.94,7.77,8.13,67.04
1432,2021-05-10 07:00:00,7.03,6.88,6.81,7.33,67.41
1433,2021-05-10 08:00:00,10.34,6.91,6.1,7.18,71.43
1434,2021-05-10 09:00:00,15.93,6.45,6.49,8.03,77.83
1435,2021-05-10 10:00:00,14.08,6.06,5.34,6.45,78.57
1436,2021-05-10 11:00:00,14.96,5.78,4.51,5.36,80.62
1437,2021-05-10 12:00:00,17.12,6.12,4.85,5.8,89.37
1438,2021-05-10 13:00:00,12.29,6.36,5.51,6.58,94.69
1439,2021-05-10 14:00:00,15.8,6.21,6.24,7.5,98.02
1440,2021-05-10 15:00:00,20.77,6.8,7.23,8.64,101.37
1441,2021-05-10 16:00:00,15.23,6.33,9.38,11.62,102.66
1442,2021-05-10 17:00:00,14.88,5.61,8.07,9.76,105.68
1443,2021-05-10 18:00:00,15.81,5.35,9.25,10.84,107.45
1444,2021-05-10 19:00:00,13.91,5.31,12.47,14.2,100.92
1445,2021-05-10 20:00:00,18.65,5.02,14.02,14.94,90.58
1446,2021-05-10 21:00:00,23.48,4.64,22.78,23.48,76.22
1447,2021-05-10 22:00:00,19.45,4.32,24.41,25.69,69.16
1448,2021-05-10 23:00:00,15.81,4.19,18.05,19.22,71.54
1449,2021-05-11 00:00:00,13.4,4.05,12.25,12.95,76.06
1450,2021-05-11 01:00:00,11.05,5.49,23.15,24.71,62.33
1451,2021-05-11 02:00:00,9.0,5.25,14.64,15.38,73.2
1452,2021-05-11 03:00:00,9.44,5.1,13.93,14.45,69.63
1453,2021-05-11 04:00:00,10.37,5.34,20.8,21.67,61.18
1454,2021-05-11 05:00:00,8.45,5.07,17.49,18.08,64.61
1455,2021-05-11 06:00:00,6.61,4.62,14.12,14.61,65.77
1456,2021-05-11 07:00:00,9.4,4.55,13.37,14.21,69.27
1457,2021-05-11 08:00:00,18.81,4.28,8.62,9.76,84.07
1458,2021-05-11 09:00:00,21.92,3.98,6.02,7.19,100.21
1459,2021-05-11 10:00:00,16.76,3.31,5.12,6.08,102.74
1460,2021-05-11 11:00:00,14.14,3.2,5.2,6.61,104.82
1461,2021-05-11 12:00:00,13.77,3.83,4.66,5.36,107.95
1462,2021-05-11 13:00:00,14.59,3.93,4.9,5.81,109.53
1463,2021-05-11 14:00:00,17.16,4.17,6.72,8.08,109.76
1464,2021-05-11 15:00:00,21.48,4.36,6.27,7.71,108.02
1465,2021-05-11 16:00:00,20.81,4.97,7.27,9.72,109.23
1466,2021-05-11 17:00:00,18.74,4.61,7.73,9.47,109.24
1467,2021-05-11 18:00:00,16.96,5.25,8.7,10.41,110.03
1468,2021-05-11 19:00:00,16.05,5.56,9.9,11.24,108.99
1469,2021-05-11 20:00:00,17.84,5.21,15.16,16.45,101.52
1470,2021-05-11 21:00:00,19.3,5.32,41.61,43.14,52.75
1471,2021-05-11 22:00:00,22.4,5.38,47.17,50.29,43.05
1472,2021-05-11 23:00:00,25.91,4.69,40.43,42.55,47.36
1473,2021-05-12 00:00:00,28.2,4.77,23.79,24.68,63.12
1474,2021-05-12 01:00:00,26.06,6.14,25.11,26.32,56.44
1475,2021-05-12 02:00:00,24.75,5.86,18.6,19.46,65.56
1476,2021-05-12 03:00:00,25.93,5.87,13.14,13.68,71.78
1477,2021-05-12 04:00:00,23.52,5.85,9.55,9.97,76.8
1478,2021-05-12 05:00:00,21.51,5.96,14.46,15.42,67.85
1479,2021-05-12 06:00:00,20.29,5.78,31.21,32.56,40.01
1480,2021-05-12 07:00:00,18.31,6.1,34.5,39.64,42.01
1481,2021-05-12 08:00:00,22.27,6.62,20.78,26.95,62.41
1482,2021-05-12 09:00:00,30.65,7.49,24.03,31.06,67.82
1483,2021-05-12 10:00:00,30.24,7.92,17.86,22.67,82.18
1484,2021-05-12 11:00:00,29.41,8.7,23.94,30.44,83.96
1485,2021-05-12 12:00:00,29.7,8.49,21.78,27.29,93.12
1486,2021-05-12 13:00:00,28.74,,18.11,22.38,100.39
1487,2021-05-12 14:00:00,36.49,7.42,12.36,14.83,106.55
1488,2021-05-12 15:00:00,34.92,7.18,13.62,17.05,107.18
1489,2021-05-12 16:00:00,33.47,7.43,9.1,10.95,109.19
1490,2021-05-12 17:00:00,34.81,7.81,6.91,8.4,104.57
1491,2021-05-12 18:00:00,27.05,7.31,5.56,6.4,95.98
1492,2021-05-12 19:00:00,22.49,7.55,4.82,5.33,94.71
1493,2021-05-12 20:00:00,19.02,7.71,5.75,6.2,92.95
1494,2021-05-12 21:00:00,20.18,7.92,4.87,5.27,87.23
1495,2021-05-12 22:00:00,18.62,7.87,4.04,4.45,88.8
1496,2021-05-12 23:00:00,16.53,8.39,3.74,4.11,92.89
1497,2021-05-13 00:00:00,18.52,8.35,4.35,4.95,91.8
1498,2021-05-13 01:00:00,17.23,4.38,4.94,5.46,93.48
1499,2021-05-13 02:00:00,14.88,3.82,8.62,9.09,85.64
1500,2021-05-13 03:00:00,13.48,3.28,5.43,5.68,87.83
1501,2021-05-13 04:00:00,12.45,3.71,3.21,3.42,92.66
1502,2021-05-13 05:00:00,11.05,4.4,4.17,4.48,86.02
1503,2021-05-13 06:00:00,8.45,8.19,10.62,11.29,55.6
1504,2021-05-13 07:00:00,11.25,5.84,15.44,17.2,57.82
1505,2021-05-13 08:00:00,22.74,5.39,16.81,20.26,61.81
1506,2021-05-13 09:00:00,27.44,8.22,14.98,20.18,53.15
1507,2021-05-13 10:00:00,24.73,7.45,24.5,33.22,54.4
1508,2021-05-13 11:00:00,26.79,8.53,8.6,10.6,86.94
1509,2021-05-13 12:00:00,24.39,7.13,8.13,9.72,100.94
1510,2021-05-13 13:00:00,24.89,6.9,9.67,11.67,99.2
1511,2021-05-13 14:00:00,27.46,5.71,5.88,7.07,102.03
1512,2021-05-13 15:00:00,28.65,6.05,7.75,9.61,101.95
1513,2021-05-13 16:00:00,28.81,5.94,4.81,5.56,95.38
1514,2021-05-13 17:00:00,25.67,6.02,3.68,4.3,85.81
1515,2021-05-13 18:00:00,20.79,5.52,3.56,4.17,83.55
1516,2021-05-13 19:00:00,24.63,5.89,3.79,4.42,82.65
1517,2021-05-13 20:00:00,29.4,6.03,3.28,3.76,79.89
1518,2021-05-13 21:00:00,27.64,5.73,4.98,5.36,78.28
1519,2021-05-13 22:00:00,29.56,6.58,3.98,4.38,82.57
1520,2021-05-13 23:00:00,28.81,6.8,6.77,7.39,79.45
1521,2021-05-14 00:00:00,24.66,6.65,4.57,5.06,79.08
1522,2021-05-14 01:00:00,25.43,5.72,10.26,15.15,75.02
1523,2021-05-14 02:00:00,28.42,5.74,3.83,4.17,81.83
1524,2021-05-14 03:00:00,28.69,5.68,4.39,5.34,81.93
1525,2021-05-14 04:00:00,24.0,6.05,4.21,4.64,84.7
1526,2021-05-14 05:00:00,19.9,6.18,6.13,6.75,75.75
1527,2021-05-14 06:00:00,18.1,6.58,6.44,6.82,67.87
1528,2021-05-14 07:00:00,19.71,6.99,7.79,8.55,57.71
1529,2021-05-14 08:00:00,23.4,10.93,9.48,12.28,47.84
1530,2021-05-14 09:00:00,30.99,11.34,12.01,16.81,52.76
1531,2021-05-14 10:00:00,36.17,8.44,36.59,52.96,46.01
1532,2021-05-14 11:00:00,35.75,8.24,29.57,40.47,61.11
1533,2021-05-14 12:00:00,32.59,10.37,15.19,19.46,83.29
1534,2021-05-14 13:00:00,29.04,6.73,7.47,8.94,90.44
1535,2021-05-14 14:00:00,32.11,6.39,8.01,10.19,85.61
1536,2021-05-14 15:00:00,32.55,6.38,6.55,7.96,79.51
1537,2021-05-14 16:00:00,28.13,5.67,3.78,4.58,73.42
1538,2021-05-14 17:00:00,21.92,5.49,4.39,5.43,83.34
1539,2021-05-14 18:00:00,19.39,5.47,4.58,5.58,86.41
1540,2021-05-14 19:00:00,18.72,4.96,4.48,5.27,76.18
1541,2021-05-14 20:00:00,13.25,4.94,5.41,5.96,85.12
1542,2021-05-14 21:00:00,11.1,5.25,5.86,6.32,83.03
1543,2021-05-14 22:00:00,11.12,5.43,5.76,6.32,81.24
1544,2021-05-14 23:00:00,12.41,6.21,5.26,6.29,81.19
1545,2021-05-15 00:00:00,15.91,6.16,5.47,6.0,79.79
1546,2021-05-15 01:00:00,17.95,6.66,12.11,13.13,65.67
1547,2021-05-15 02:00:00,22.69,7.19,31.08,33.01,40.08
1548,2021-05-15 03:00:00,25.77,6.85,12.36,12.99,69.67
1549,2021-05-15 04:00:00,22.76,7.07,9.41,9.95,67.8
1550,2021-05-15 05:00:00,22.01,7.42,12.45,13.24,61.94
1551,2021-05-15 06:00:00,21.28,7.54,14.74,15.48,53.81
1552,2021-05-15 07:00:00,20.96,7.62,11.26,12.16,59.88
1553,2021-05-15 08:00:00,20.62,8.93,9.44,10.98,67.0
1554,2021-05-15 09:00:00,18.2,10.08,9.79,11.69,82.49
1555,2021-05-15 10:00:00,21.08,10.28,7.7,9.59,95.08
1556,2021-05-15 11:00:00,21.95,10.52,7.48,9.38,102.42
1557,2021-05-15 12:00:00,22.91,11.59,12.05,14.84,100.75
1558,2021-05-15 13:00:00,27.09,10.92,11.22,14.5,110.44
1559,2021-05-15 14:00:00,31.11,10.63,12.82,16.11,115.38
1560,2021-05-15 15:00:00,35.43,10.21,13.66,18.6,112.68
1561,2021-05-15 16:00:00,33.89,10.05,10.65,13.42,111.66
1562,2021-05-15 17:00:00,30.97,9.95,9.91,12.79,111.75
1563,2021-05-15 18:00:00,27.04,10.0,9.68,11.99,106.51
1564,2021-05-15 19:00:00,23.82,8.34,5.57,6.54,95.7
1565,2021-05-15 20:00:00,22.66,8.4,5.36,6.0,94.39
1566,2021-05-15 21:00:00,24.11,7.84,6.22,6.92,92.07
1567,2021-05-15 22:00:00,25.25,8.19,6.01,6.61,91.83
1568,2021-05-15 23:00:00,24.91,8.4,8.67,9.26,92.7
1569,2021-05-16 00:00:00,23.82,9.72,31.01,33.92,57.24
1570,2021-05-16 01:00:00,20.08,4.96,20.8,22.95,68.16
1571,2021-05-16 02:00:00,22.99,3.89,5.53,6.17,84.14
1572,2021-05-16 03:00:00,24.7,4.39,10.74,11.27,70.52
1573,2021-05-16 04:00:00,19.98,5.01,17.22,23.93,66.38
1574,2021-05-16 05:00:00,16.33,4.89,10.86,11.42,68.65
1575,2021-05-16 06:00:00,18.37,16.41,22.12,23.51,40.62
1576,2021-05-16 07:00:00,25.42,30.53,26.87,30.46,44.21
1577,2021-05-16 08:00:00,40.55,33.06,28.82,35.14,47.54
1578,2021-05-16 09:00:00,49.55,11.95,14.2,17.81,62.13
1579,2021-05-16 10:00:00,43.3,9.41,9.03,10.75,83.45
1580,2021-05-16 11:00:00,40.85,7.44,7.18,8.83,95.86
1581,2021-05-16 12:00:00,36.06,5.53,4.35,5.73,96.24
1582,2021-05-16 13:00:00,30.58,5.26,3.77,4.39,101.89
1583,2021-05-16 14:00:00,27.41,5.81,6.35,7.51,101.81
1584,2021-05-16 15:00:00,26.12,5.73,5.6,6.81,97.72
1585,2021-05-16 16:00:00,21.9,5.7,5.23,6.21,98.73
1586,2021-05-16 17:00:00,18.94,5.55,5.5,6.85,89.63
1587,2021-05-16 18:00:00,18.43,5.4,5.3,6.19,89.15
1588,2021-05-16 19:00:00,17.51,6.04,5.44,6.27,86.9
1589,2021-05-16 20:00:00,17.39,6.54,5.67,6.47,83.59
1590,2021-05-16 21:00:00,15.72,6.21,7.03,7.73,83.29
1591,2021-05-16 22:00:00,18.16,6.41,7.94,8.98,80.13
1592,2021-05-16 23:00:00,19.39,6.59,7.57,8.12,81.87
1593,2021-05-17 00:00:00,18.58,7.04,10.14,10.7,79.49
1594,2021-05-17 01:00:00,17.37,5.4,6.28,6.91,81.45
1595,2021-05-17 02:00:00,16.29,6.42,6.52,7.05,93.61
1596,2021-05-17 03:00:00,12.97,6.29,5.58,6.08,86.92
1597,2021-05-17 04:00:00,11.54,6.66,4.71,5.25,95.32
1598,2021-05-17 05:00:00,9.2,7.03,5.3,5.76,84.65
1599,2021-05-17 06:00:00,8.41,7.14,7.03,7.52,73.69
1600,2021-05-17 07:00:00,10.14,7.28,8.34,9.46,68.61
1601,2021-05-17 08:00:00,12.92,7.59,14.4,17.6,57.55
1602,2021-05-17 09:00:00,16.53,9.0,25.58,33.02,58.68
1603,2021-05-17 10:00:00,16.75,9.06,14.43,18.64,79.96
1604,2021-05-17 11:00:00,15.14,9.46,10.31,13.2,87.71
1605,2021-05-17 12:00:00,16.95,10.03,10.28,12.83,93.43
1606,2021-05-17 13:00:00,19.41,9.96,9.41,12.17,103.01
1607,2021-05-17 14:00:00,24.64,10.23,10.36,12.81,103.25
1608,2021-05-17 15:00:00,28.14,10.53,11.42,14.38,104.57
1609,2021-05-17 16:00:00,28.38,10.4,13.35,16.62,114.14
1610,2021-05-17 17:00:00,29.3,11.12,12.43,15.55,117.21
1611,2021-05-17 18:00:00,30.6,11.19,13.27,15.91,114.03
1612,2021-05-17 19:00:00,28.28,11.33,16.66,19.68,101.25
1613,2021-05-17 20:00:00,26.49,11.45,31.21,35.24,74.67
1614,2021-05-17 21:00:00,27.13,10.97,38.02,41.96,61.83
1615,2021-05-17 22:00:00,30.01,11.71,49.39,56.24,38.03
1616,2021-05-17 23:00:00,35.18,11.4,40.52,44.97,41.65
1617,2021-05-18 00:00:00,33.21,11.44,34.67,37.62,47.42
1618,2021-05-18 01:00:00,25.29,6.35,18.3,19.66,62.4
1619,2021-05-18 02:00:00,20.01,6.22,26.74,29.04,56.88
1620,2021-05-18 03:00:00,15.57,7.02,19.98,21.1,67.73
1621,2021-05-18 04:00:00,14.69,6.45,13.52,14.28,72.9
1622,2021-05-18 05:00:00,13.18,5.7,12.98,13.62,70.54
1623,2021-05-18 06:00:00,10.56,5.97,13.73,14.43,65.22
1624,2021-05-18 07:00:00,10.98,5.69,16.86,19.8,62.56
1625,2021-05-18 08:00:00,12.76,5.99,37.74,51.65,50.53
1626,2021-05-18 09:00:00,21.13,6.05,74.89,114.78,34.84
1627,2021-05-18 10:00:00,34.14,6.99,42.27,55.14,66.15
1628,2021-05-18 11:00:00,39.02,10.81,27.46,34.98,80.86
1629,2021-05-18 12:00:00,41.54,7.02,18.14,22.72,82.07
1630,2021-05-18 13:00:00,37.69,5.99,8.99,12.12,59.07
1631,2021-05-18 14:00:00,31.45,6.35,7.27,9.6,65.37
1632,2021-05-18 15:00:00,27.75,6.66,10.45,13.43,69.48
1633,2021-05-18 16:00:00,25.14,6.79,10.94,14.22,70.65
1634,2021-05-18 17:00:00,26.39,6.55,11.32,14.81,69.96
1635,2021-05-18 18:00:00,23.93,6.62,9.57,12.73,70.55
1636,2021-05-18 19:00:00,20.1,6.84,10.08,12.03,75.3
1637,2021-05-18 20:00:00,19.13,7.11,13.48,15.41,76.51
1638,2021-05-18 21:00:00,18.87,7.61,26.59,29.01,55.55
1639,2021-05-18 22:00:00,20.11,7.57,21.55,23.65,59.07
1640,2021-05-18 23:00:00,19.38,7.71,12.33,14.11,63.67
1641,2021-05-19 00:00:00,18.47,8.06,11.9,13.37,67.71
1642,2021-05-19 01:00:00,17.4,5.26,17.84,19.64,65.12
1643,2021-05-19 02:00:00,21.8,6.82,13.51,15.04,73.69
1644,2021-05-19 03:00:00,26.52,5.88,9.53,10.27,70.39
